target,inputs,num_large,num_solutions
888,5;5;9;7;4;6,0,9
498,50;25;7;7;4;5,2,17
707,6;2;2;8;6;5,0,0
803,9;9;2;5;5;9,0,15
800,100;25;50;8;5;6,3,293
914,75;5;5;1;9;3,1,19
615,50;100;100;3;6;3,3,13
708,50;50;75;50;8;6,4,18
249,6;1;8;3;8;6,0,10
604,7;10;2;1;6;3,0,1
751,50;100;100;2;7;8,3,6
716,4;2;7;4;5;4,0,9
429,7;1;3;4;3;9,0,25
884,75;75;75;10;1;3,3,0
991,100;1;5;8;3;6,1,24
537,50;75;10;7;2;8,2,146
741,10;3;4;7;3;4,0,3
975,75;75;100;75;6;1,4,7
946,10;1;10;7;2;3,0,0
354,100;100;3;5;1;9,2,27
162,50;50;75;75;5;3,4,22
284,50;1;7;9;8;7,1,43
409,50;8;1;7;1;1,1,17
984,7;9;5;7;4;2,0,1
600,4;2;4;3;10;1,0,79
328,25;100;6;10;4;3,2,211
293,8;1;6;10;3;5,0,45
661,25;75;25;50;4;10,4,19
503,25;100;100;75;7;6,4,9
543,100;8;10;4;8;6,1,9
198,75;50;50;100;4;5,4,27
982,50;50;25;75;5;8,4,1
805,2;9;6;3;8;6,0,0
126,75;25;25;5;7;8,3,269
454,75;9;6;9;1;2,1,64
244,75;25;4;3;5;1,2,165
214,100;9;6;8;1;6,1,53
634,100;25;25;10;5;5,3,12
207,75;75;50;50;1;5,4,0
456,100;25;75;100;7;4,4,5
832,100;75;50;50;9;8,4,19
226,75;8;6;8;8;7,1,3
823,75;25;50;9;4;2,3,52
234,75;75;2;8;10;5,2,41
527,75;50;25;25;10;2,4,110
612,25;25;25;25;9;4,4,114
114,75;25;75;75;2;6,4,58
214,50;100;100;50;2;9,4,23
380,50;6;2;8;3;5,1,145
970,75;25;25;2;8;1,3,3
693,50;25;10;4;7;4,2,33
653,25;25;100;75;7;8,4,10
950,75;100;9;1;9;5,2,31
154,25;10;6;3;9;5,1,274
992,6;10;5;8;8;3,0,20
556,1;7;6;3;3;10,0,4
399,25;100;25;8;9;5,3,53
221,50;1;7;10;10;2,1,48
436,7;3;1;3;3;7,0,0
776,50;4;5;9;7;3,1,23
283,3;10;1;2;4;5,0,4
837,9;4;6;2;6;4,0,2
905,6;8;8;10;7;10,0,4
985,75;6;9;8;1;5,1,15
772,50;100;9;2;4;6,2,45
350,25;9;5;10;7;4,1,449
890,10;6;5;3;3;4,0,11
208,25;7;8;6;10;1,1,265
619,100;25;10;5;9;2,2,3
596,75;6;2;8;6;7,1,69
811,50;3;10;5;4;7,1,4
999,25;75;75;50;3;10,4,3
627,50;50;25;6;5;5,3,3
303,50;100;75;6;3;8,3,169
600,100;50;25;75;5;3,4,653
884,75;50;6;2;5;1,2,8
513,50;100;50;3;9;2,3,19
437,100;25;50;7;5;10,3,112
867,75;75;100;75;9;4,4,0
283,25;50;100;50;5;3,4,19
417,100;2;3;8;6;10,1,27
715,75;25;25;50;3;7,4,0
535,75;50;4;8;8;1,2,23
646,7;1;9;8;4;6,0,9
770,25;100;50;5;6;10,3,185
468,1;8;10;10;3;4,0,24
334,50;50;50;50;10;8,4,0
617,100;8;1;4;5;5,1,23
275,6;9;2;3;3;2,0,16
238,25;100;50;2;1;1,3,0
407,25;75;50;1;5;6,3,133
948,100;5;9;4;8;4,1,49
529,5;8;3;6;5;2,0,0
271,50;75;6;8;5;6,2,117
835,2;10;2;1;2;3,0,0
220,25;100;100;2;8;6,3,106
564,1;5;2;5;7;10,0,7
260,75;25;100;25;8;3,4,6
866,100;10;9;8;10;5,1,24
112,75;50;25;2;7;7,3,666
932,25;75;100;75;7;6,4,6
786,50;25;25;10;9;3,3,1
755,100;75;5;3;7;8,2,46
185,3;6;3;4;8;3,0,6
347,100;50;75;100;1;6,4,15
682,25;75;25;4;5;3,3,24
576,75;75;25;100;2;9,4,34
363,100;100;75;7;9;3,3,21
236,50;75;50;25;9;2,4,57
921,100;75;100;25;6;6,4,0
219,50;25;25;6;5;6,3,100
317,25;50;8;8;8;8,2,3
178,50;75;100;50;6;10,4,115
768,75;50;75;75;3;3,4,0
687,100;4;1;4;1;4,1,0
171,75;100;25;10;7;6,3,27
450,100;2;1;8;7;7,1,83
413,50;2;2;2;3;9,1,14
705,50;25;25;2;6;9,3,6
157,9;10;4;7;8;1,0,82
556,75;75;25;75;5;5,4,0
875,100;50;50;25;5;8,4,154
925,10;1;4;4;8;4,0,0
952,100;25;75;9;8;2,3,38
445,100;50;100;50;1;2,4,0
921,8;6;4;8;2;6,0,0
687,4;10;2;1;8;10,0,0
500,25;50;25;50;3;7,4,457
522,100;100;100;75;9;8,4,0
769,100;75;2;3;9;1,2,122
428,2;9;5;1;5;4,0,5
382,50;25;25;50;8;2,4,16
573,9;3;6;1;5;1,0,0
386,3;9;8;9;5;1,0,17
228,5;6;9;5;6;10,0,60
148,4;3;9;10;3;7,0,121
372,75;75;75;2;7;4,3,19
873,75;50;5;1;5;6,2,0
646,6;9;10;3;4;8,0,72
258,100;6;7;10;4;4,1,86
322,50;25;100;75;3;8,4,235
472,100;50;50;3;1;5,3,2
586,25;25;100;6;6;6,3,11
987,25;75;8;6;4;8,2,12
283,50;9;9;10;1;8,1,0
715,10;8;10;6;7;3,0,2
442,75;75;100;8;7;6,3,22
365,25;100;8;9;4;5,2,55
487,75;75;100;2;1;2,3,0
497,9;2;9;2;1;4,0,8
271,75;100;9;4;2;2,2,64
761,25;3;6;3;10;6,1,0
788,50;100;25;10;7;2,3,15
751,2;4;10;7;7;8,0,0
647,7;8;5;7;2;3,0,0
814,3;8;6;6;9;7,0,0
567,25;50;6;1;2;6,2,18
915,10;8;3;8;7;5,0,43
400,75;50;100;5;9;2,3,216
677,4;5;2;5;7;9,0,11
535,75;3;2;9;7;2,1,124
206,50;100;75;25;1;2,4,69
342,75;25;25;25;5;1,4,0
548,50;75;50;1;10;8,3,7
330,10;8;1;5;9;7,0,125
707,50;75;3;6;8;10,2,48
881,50;100;75;100;2;1,4,0
172,75;100;100;50;1;2,4,663
697,25;25;50;10;10;4,3,0
958,100;25;2;9;3;7,2,10
930,75;25;5;5;7;5,2,19
745,5;2;7;1;4;3,0,0
738,10;10;8;5;3;8,0,10
653,100;50;50;7;7;3,3,31
769,100;50;100;2;2;10,3,0
961,2;6;6;9;1;7,0,0
722,100;50;50;75;6;2,4,1
392,75;100;75;100;8;7,4,74
944,25;75;10;8;9;8,2,64
101,50;50;100;75;5;9,4,38
882,75;25;50;8;5;3,3,4
765,75;25;50;9;8;8,3,6
180,25;50;75;25;7;9,4,47
984,25;7;10;5;8;3,1,12
339,75;100;25;25;1;2,4,2
365,100;2;3;6;1;9,1,32
510,75;75;100;1;9;6,3,31
315,100;50;75;10;8;8,3,61
379,100;75;75;3;1;4,3,29
977,50;25;25;2;10;2,3,45
619,25;3;9;1;10;1,1,1
761,100;100;100;7;4;8,3,37
304,100;75;100;7;2;7,3,23
594,50;100;100;6;4;7,3,59
182,75;25;50;100;8;10,4,1014
864,25;6;1;5;3;10,1,60
646,50;50;100;25;10;9,4,2
703,3;10;2;6;8;8,0,1
269,50;100;75;2;3;7,3,60
177,100;50;10;5;6;5,2,23
870,75;2;1;3;4;8,1,16
394,4;2;10;8;6;2,0,39
350,50;50;7;7;1;2,2,113
970,50;100;6;5;7;6,2,15
767,6;10;5;10;6;9,0,0
436,5;10;4;9;7;8,0,43
630,75;6;10;6;4;2,1,91
872,75;10;1;9;4;8,1,30
762,2;2;10;10;8;7,0,12
513,75;100;25;8;2;7,3,19
791,100;1;10;8;8;2,1,53
731,75;5;10;1;2;3,1,41
841,25;100;1;10;7;4,2,14
498,6;8;8;6;10;5,0,45
518,100;25;25;75;8;3,4,5
356,25;25;6;3;3;9,2,13
165,75;50;75;25;3;2,4,42
882,25;50;8;9;7;3,2,201
848,50;100;25;100;5;8,4,5
343,3;4;5;9;3;8,0,29
829,25;25;9;2;6;8,2,12
417,75;100;100;3;5;10,3,6
542,2;4;2;1;6;9,0,15
171,50;25;6;2;8;8,2,52
119,100;50;50;7;9;5,3,21
882,25;50;25;3;5;1,3,6
823,25;50;50;50;8;2,4,19
204,75;1;1;2;4;7,1,27
300,100;9;7;6;4;2,1,655
543,75;10;3;1;7;1,1,13
885,25;75;100;100;8;7,4,0
438,25;75;2;10;1;3,2,29
741,100;50;3;6;2;5,2,54
615,100;1;8;2;10;10,1,0
190,50;50;100;25;1;6,4,29
747,2;2;7;5;10;9,0,12
558,50;75;50;3;5;2,3,21
831,25;2;9;3;10;2,1,5
865,100;100;50;50;10;3,4,6
182,75;4;6;9;7;2,1,172
559,100;25;25;9;2;8,3,30
130,25;100;1;7;4;2,2,580
702,50;75;2;10;3;7,2,145
327,25;50;25;25;9;1,4,0
258,50;3;8;3;9;9,1,45
433,100;25;50;25;9;2,4,15
343,25;8;6;8;10;3,1,28
452,25;75;100;3;9;7,3,45
332,50;25;25;25;2;7,4,8
340,5;4;6;7;7;3,0,95
806,75;100;75;10;7;3,3,6
919,50;75;50;25;4;9,4,1
544,100;100;9;9;1;10,2,0
722,9;8;3;5;7;10,0,39
928,25;50;9;5;4;7,2,32
639,75;75;75;100;3;10,4,0
298,25;25;75;10;4;5,3,52
220,75;50;5;4;8;10,2,330
266,9;3;9;5;10;3,0,56
400,25;25;50;75;3;4,4,324
728,25;2;7;6;5;4,1,100
776,50;6;2;8;10;1,1,48
946,100;75;25;9;10;10,3,0
661,100;6;9;3;8;3,1,13
413,50;25;25;50;1;9,4,0
154,25;100;10;9;6;10,2,297
178,50;5;6;3;4;10,1,150
354,100;25;100;100;6;1,4,0
849,100;50;50;10;5;7,3,1
955,50;25;75;75;6;6,4,3
489,50;100;75;7;9;4,3,41
794,9;6;2;7;9;4,0,10
985,25;50;25;25;2;1,4,0
322,100;9;6;2;10;3,1,165
692,25;50;100;100;6;5,4,0
786,75;25;100;25;7;9,4,3
740,9;1;8;7;3;3,0,4
391,50;75;50;8;7;7,3,3
565,2;1;8;7;5;2,0,18
329,75;9;1;9;7;4,1,70
118,25;100;100;5;1;4,3,17
205,50;100;75;100;4;2,4,22
379,6;10;3;3;9;3,0,3
146,100;25;9;10;6;2,2,506
377,25;10;1;1;2;9,1,4
881,75;25;100;6;8;8,3,21
409,50;75;8;4;1;1,2,4
208,100;75;4;10;7;6,2,163
843,8;3;4;5;3;8,0,0
737,75;100;8;7;4;4,2,40
563,25;6;3;8;7;3,1,14
644,100;100;3;4;2;4,2,18
762,25;75;25;25;6;4,4,0
264,25;25;25;8;5;2,3,28
930,100;75;75;1;6;3,3,0
157,75;25;6;6;3;9,2,151
774,25;75;75;3;4;7,3,43
960,50;8;10;3;5;5,1,227
610,100;2;1;7;1;8,1,8
128,25;75;25;10;2;8,3,186
144,75;8;4;4;5;2,1,575
857,50;9;9;8;5;2,1,8
555,50;25;9;9;4;7,2,0
116,100;8;5;6;4;5,1,895
973,25;25;50;10;2;8,3,30
680,50;75;75;1;1;4,3,0
753,100;3;8;8;10;6,1,34
616,50;50;100;6;2;4,3,61
738,10;3;5;4;3;5,0,11
473,50;3;1;5;9;3,1,36
707,25;2;1;10;7;4,1,64
957,100;100;50;75;6;8,4,16
202,25;25;8;10;2;4,2,59
537,50;50;25;2;6;10,3,38
439,50;25;25;4;8;10,3,30
728,100;100;2;5;7;1,2,43
684,25;75;100;1;10;4,3,39
808,100;50;50;6;7;8,3,180
145,25;75;50;100;1;8,4,40
627,50;100;3;2;2;4,2,16
580,100;75;50;7;9;1,3,4
572,75;25;25;75;6;7,4,0
231,50;75;75;25;7;10,4,28
971,25;100;8;6;4;3,2,25
523,50;50;75;9;3;4,3,24
717,50;100;1;10;4;1,2,0
665,50;100;6;4;10;10,2,13
753,100;100;75;100;10;8,4,1
189,25;100;50;75;3;2,4,73
500,50;4;6;7;3;5,1,424
287,25;25;100;9;2;7,3,62
905,25;50;75;75;6;2,4,6
650,75;3;8;6;10;3,1,57
611,75;25;25;75;9;5,4,129
931,9;1;6;3;7;10,0,7
534,5;1;5;4;5;8,0,0
927,50;100;100;5;1;8,3,3
226,25;25;25;25;3;10,4,3
710,9;6;9;4;10;9,0,6
490,50;50;75;5;9;8,3,73
845,50;1;4;1;2;4,1,0
107,50;50;2;8;8;5,2,631
330,8;9;1;9;9;5,0,0
320,2;7;10;2;7;7,0,25
789,9;10;10;10;6;3,0,13
133,100;100;100;75;5;5,4,7
141,100;100;100;75;8;7,4,5
180,100;50;50;75;7;6,4,52
516,75;75;3;8;10;9,2,41
925,100;100;50;6;5;6,3,10
713,100;50;25;1;7;6,3,20
586,100;3;6;6;9;2,1,171
902,5;6;4;6;7;4,0,1
597,75;75;6;5;7;6,2,23
830,75;75;8;7;1;2,2,7
631,1;8;5;6;10;5,0,6
685,50;50;1;10;3;3,2,0
320,100;75;10;8;8;3,2,170
486,25;50;6;6;3;2,2,117
688,50;100;75;75;2;7,4,0
502,3;6;8;1;10;7,0,23
231,100;25;8;8;5;9,2,50
671,25;100;75;100;10;9,4,3
666,2;3;10;5;7;9,0,40
219,75;75;25;100;4;7,4,8
965,25;75;25;25;6;7,4,0
765,25;3;5;4;9;5,1,81
571,2;8;7;3;2;10,0,5
366,50;50;50;3;4;6,3,4
673,75;50;4;5;6;4,2,7
184,50;100;2;3;5;7,2,244
241,100;50;8;3;1;6,2,184
232,25;25;100;75;5;3,4,38
722,8;6;3;5;7;2,0,35
787,50;3;7;1;4;4,1,3
511,50;3;4;3;1;6,1,3
699,100;100;2;6;10;6,2,18
883,100;10;6;2;4;7,1,6
850,25;3;9;1;6;6,1,30
687,50;50;75;5;4;6,3,0
728,75;50;100;50;6;9,4,28
814,100;50;50;5;8;3,3,8
666,50;75;75;4;6;9,3,85
681,100;75;50;25;3;4,4,0
661,50;50;5;9;6;9,2,10
476,5;9;1;5;9;10,0,8
184,50;75;50;10;7;4,3,27
793,100;50;50;75;10;1,4,0
250,25;100;75;8;5;2,3,635
397,100;50;1;4;8;10,2,174
672,100;100;25;10;2;4,3,11
996,75;8;7;2;4;8,1,27
750,8;9;8;1;10;1,0,9
865,25;75;100;25;1;6,4,0
600,25;100;25;1;9;7,3,125
146,50;75;50;75;7;4,4,203
747,25;2;4;7;4;7,1,10
669,75;75;4;4;9;2,2,19
655,75;75;7;5;7;10,2,4
202,25;5;4;5;8;9,1,102
291,75;1;1;4;6;6,1,19
737,100;9;4;4;5;2,1,25
794,3;1;5;7;6;5,0,0
223,25;25;75;75;4;7,4,4
935,25;75;100;100;6;5,4,7
835,75;100;50;75;5;6,4,23
266,25;50;50;8;9;8,3,11
467,75;100;4;10;4;1,2,4
673,10;2;5;4;7;9,0,19
892,50;75;50;8;9;9,3,4
332,100;75;25;2;5;9,3,65
670,100;75;100;50;5;5,4,52
453,100;100;25;1;6;4,3,11
884,100;100;50;2;1;4,3,0
372,9;4;3;4;10;2,0,72
857,100;100;25;7;7;3,3,3
302,25;75;100;9;10;6,3,15
181,100;5;6;3;6;10,1,101
403,75;100;7;6;6;1,2,9
744,10;2;7;8;10;4,0,44
415,25;75;7;6;10;8,2,104
193,75;75;100;25;6;2,4,23
898,50;50;5;6;3;6,2,0
455,100;50;6;4;6;2,2,6
823,50;75;4;10;5;1,2,3
858,6;10;8;3;1;9,0,13
213,75;1;1;1;8;7,1,1
694,50;100;10;6;5;6,2,79
777,100;50;75;50;1;2,4,0
774,50;50;25;6;4;2,3,28
432,50;100;9;2;10;10,2,323
380,50;50;9;5;5;8,2,72
442,1;7;10;9;9;2,0,24
183,75;75;75;100;9;8,4,88
630,4;4;3;4;5;8,0,0
624,6;10;5;3;9;3,0,44
695,50;25;75;8;7;8,3,13
807,25;25;8;8;10;4,2,55
972,75;75;100;3;7;3,3,6
171,75;100;100;75;10;8,4,17
949,25;50;75;75;9;3,4,6
422,50;9;9;8;9;10,1,37
293,75;50;2;2;10;7,2,61
349,5;1;8;4;6;5,0,8
898,75;100;75;50;2;7,4,109
433,50;75;75;10;5;2,3,15
855,75;50;9;1;1;3,2,0
881,25;2;6;7;8;3,1,10
848,6;10;7;4;2;4,0,56
274,100;25;100;3;6;3,3,3
642,100;100;1;5;3;10,2,78
748,75;4;8;3;9;4,1,23
162,50;9;9;3;4;1,1,294
170,25;10;8;8;7;9,1,139
461,50;25;100;25;6;7,4,5
901,100;9;10;3;9;6,1,132
405,50;50;50;50;6;8,4,7
919,100;25;25;75;9;8,4,3
874,100;6;9;2;6;2,1,11
815,25;1;1;2;2;5,1,0
925,50;75;8;10;3;2,2,103
745,100;75;100;25;1;1,4,0
270,6;5;6;6;2;6,0,76
491,25;100;10;9;9;10,2,15
513,5;4;8;3;6;5,0,29
299,50;100;75;100;10;2,4,10
150,75;25;1;2;9;4,2,377
347,50;100;25;75;7;5,4,30
183,1;10;5;1;1;7,0,0
815,75;50;25;6;4;3,3,0
588,10;3;4;6;1;4,0,6
895,50;75;50;25;7;5,4,55
368,100;25;9;2;10;4,2,258
918,8;4;10;8;4;9,0,6
872,100;2;5;1;2;5,1,0
421,100;50;3;9;5;10,2,14
422,100;25;75;75;3;6,4,85
454,25;75;4;9;5;9,2,34
653,100;10;3;7;10;1,1,13
599,75;75;4;1;1;9,2,20
730,75;75;75;5;2;6,3,15
127,100;3;5;10;4;1,1,160
883,100;9;6;10;3;1,1,37
134,100;50;2;1;8;4,2,175
605,7;4;2;3;5;10,0,72
620,6;2;7;3;1;1,0,0
921,100;100;75;3;6;2,3,0
995,50;100;4;1;10;8,2,45
974,75;25;3;4;2;10,2,23
436,50;8;4;1;8;9,1,23
901,100;100;50;10;6;3,3,6
300,50;50;7;4;5;3,2,410
301,7;7;2;1;5;2,0,5
576,25;9;7;7;2;10,1,54
762,100;75;100;6;8;8,3,0
967,50;6;9;1;6;6,1,0
688,100;50;5;2;8;8,2,48
967,100;50;50;25;1;5,4,0
664,7;7;8;7;3;6,0,5
712,50;50;2;3;5;10,2,45
754,6;2;8;6;9;3,0,6
463,1;4;9;8;8;10,0,6
156,100;25;9;7;5;8,2,234
607,100;5;3;10;10;7,1,43
158,75;25;50;6;10;8,3,1246
855,100;1;8;5;2;2,1,54
999,75;75;100;100;3;7,4,6
922,50;5;9;3;5;2,1,11
518,100;100;50;100;1;6,4,3
857,25;50;8;3;3;2,2,4
116,6;3;3;6;7;4,0,109
186,50;100;25;4;1;7,3,168
298,1;8;9;5;2;4,0,15
610,50;25;25;4;2;6,3,43
948,50;75;25;6;8;3,3,42
229,100;25;75;100;9;6,4,23
377,100;50;50;5;1;2,3,0
653,25;50;75;50;3;1,4,28
982,50;75;1;2;6;3,2,6
555,25;50;75;5;3;4,3,129
895,9;7;7;3;3;2,0,0
905,100;9;1;6;7;2,1,51
166,25;50;25;75;1;7,4,21
406,100;25;25;75;7;5,4,7
107,100;100;8;1;1;2,2,61
568,100;5;3;4;6;2,1,59
666,75;100;25;50;6;6,4,7
505,50;100;50;75;5;2,4,60
860,50;50;50;3;6;5,3,17
767,75;8;1;5;7;2,1,14
503,10;3;7;1;5;7,0,7
294,75;50;100;100;8;7,4,62
267,100;50;1;4;8;8,2,48
255,25;100;50;8;8;1,3,16
312,75;75;7;1;1;5,2,6
319,75;100;75;75;5;9,4,3
595,25;75;50;50;4;7,4,4
934,75;75;100;25;7;3,4,2
527,25;100;100;100;9;4,4,0
541,100;75;5;6;6;1,2,9
731,50;25;100;3;3;4,3,0
871,75;50;75;4;3;1,3,3
121,100;10;8;8;4;1,1,916
968,100;50;25;6;7;7,3,50
664,100;100;100;8;9;4,3,17
517,75;10;4;9;2;4,1,14
359,25;7;6;4;2;2,1,59
502,25;7;6;4;6;9,1,12
323,7;2;7;10;4;6,0,66
911,1;1;6;2;7;3,0,0
920,75;100;75;5;9;1,3,23
426,50;75;25;50;4;3,4,20
314,25;100;100;75;4;7,4,40
480,25;100;25;25;5;2,4,52
111,100;50;100;10;4;7,3,147
364,100;50;7;3;5;5,2,41
629,100;100;1;3;1;4,2,0
583,25;75;9;7;7;10,2,30
624,25;50;9;6;1;8,2,81
983,50;75;75;5;3;3,3,0
222,3;8;8;5;4;3,0,18
495,100;8;8;7;2;6,1,21
826,100;50;25;75;6;8,4,5
194,3;9;4;9;4;7,0,24
622,75;50;100;100;10;7,4,0
144,9;4;4;7;8;10,0,498
859,75;25;8;2;8;6,2,30
424,100;1;4;4;2;6,1,96
400,50;25;75;50;1;7,4,304
727,75;100;75;25;8;4,4,0
615,3;6;7;6;1;6,0,2
305,25;50;100;5;5;9,3,278
965,50;50;25;25;8;6,4,0
807,100;25;100;100;8;2,4,0
165,100;100;75;100;4;4,4,0
388,50;50;100;25;9;1,4,0
406,9;1;3;10;4;10,0,19
348,1;7;8;10;3;10,0,25
655,4;6;2;5;1;2,0,0
276,50;50;50;7;4;6,3,41
111,9;7;1;8;8;2,0,129
136,75;100;75;6;7;1,3,97
685,25;10;4;8;3;7,1,63
878,100;25;4;6;9;8,2,45
856,7;1;1;4;9;8,0,3
741,9;1;2;3;2;1,0,0
741,75;25;100;25;6;5,4,1
851,50;9;10;5;8;10,1,4
267,25;100;5;6;2;2,2,130
597,50;25;4;2;9;3,2,50
825,50;100;100;25;4;4,4,162
558,4;8;10;10;9;1,0,15
889,50;4;2;2;4;8,1,0
323,75;8;6;10;2;1,1,44
842,75;25;50;10;2;7,3,26
714,100;75;25;75;3;7,4,8
960,2;4;8;8;2;3,0,71
326,50;25;25;75;5;2,4,36
263,100;75;25;50;4;7,4,16
922,50;25;1;4;10;1,2,0
537,25;25;6;5;4;8,2,12
643,100;50;9;6;5;2,2,86
466,50;75;25;5;4;4,3,84
681,100;100;100;8;6;9,3,5
810,4;5;1;2;7;10,0,20
119,5;3;9;1;8;5,0,96
735,25;75;50;25;8;4,4,1
875,25;100;100;3;9;10,3,47
151,25;25;100;25;1;6,4,40
373,1;5;1;6;4;9,0,0
219,75;2;10;9;7;7,1,64
314,75;9;1;5;4;2,1,78
505,75;8;3;5;7;2,1,136
764,25;50;50;3;5;4,3,5
144,6;6;1;9;4;1,0,169
224,25;75;50;7;10;1,3,82
580,25;1;4;8;3;4,1,28
770,50;2;7;10;3;7,1,93
574,75;50;75;8;10;3,3,9
485,25;5;4;7;8;3,1,57
604,4;10;6;4;7;7,0,13
175,8;6;6;7;9;2,0,155
376,25;100;3;2;3;5,2,58
785,75;5;6;7;8;7,1,15
757,75;50;50;75;5;4,4,0
520,75;5;4;3;4;1,1,50
170,8;5;9;3;3;6,0,77
788,75;75;4;2;7;3,2,9
356,2;1;4;4;10;7,0,30
915,75;25;50;7;9;6,3,28
951,50;7;7;2;2;2,1,0
324,6;3;9;7;6;3,0,333
195,25;100;8;6;7;3,2,105
281,75;50;75;2;4;9,3,9
513,75;2;8;3;10;4,1,79
521,100;50;9;1;9;10,2,8
268,2;2;6;6;7;6,0,11
152,50;100;25;7;1;10,3,179
115,25;50;75;6;7;2,3,1168
178,50;7;1;10;5;6,1,36
607,7;9;6;7;8;8,0,1
475,100;100;8;9;1;5,2,1
706,25;25;100;100;6;4,4,50
554,100;25;75;50;7;4,4,375
736,25;50;1;8;7;7,2,2
442,75;50;75;10;1;9,3,45
161,25;1;6;1;1;9,1,19
835,4;7;3;2;4;9,0,0
577,3;3;7;7;2;8,0,2
357,75;75;50;10;5;2,3,68
350,1;1;10;1;6;10,0,7
282,50;75;6;3;6;5,2,163
588,8;2;4;3;10;8,0,26
845,3;8;10;8;6;4,0,1
752,1;1;5;1;2;7,0,0
456,25;9;2;7;1;2,1,71
726,50;25;100;9;8;4,3,18
756,2;3;1;2;10;9,0,10
227,8;2;6;4;3;2,0,18
469,75;75;100;6;4;1,3,32
242,25;75;3;5;8;2,2,188
893,75;75;100;9;7;3,3,46
723,25;75;10;4;5;7,2,168
472,6;8;1;9;6;2,0,37
886,75;75;4;6;2;3,2,14
321,25;8;5;3;4;6,1,95
649,9;9;10;6;8;6,0,9
838,75;100;25;100;4;6,4,0
649,3;1;2;10;2;4,0,0
674,50;100;3;8;1;6,2,38
282,100;50;50;25;3;9,4,28
447,50;4;8;4;9;1,1,68
236,100;50;25;100;8;3,4,630
859,100;50;25;100;2;2,4,0
701,7;9;5;6;10;8,0,19
455,2;6;6;8;8;7,0,15
228,50;100;100;9;10;8,3,30
325,75;100;75;2;8;6,3,124
493,50;25;6;10;5;9,2,3
560,10;4;5;3;3;8,0,188
373,75;50;7;5;10;4,2,142
828,25;25;1;9;3;1,2,6
676,100;100;2;4;10;6,2,45
371,50;25;25;25;10;3,4,0
477,75;9;8;7;7;4,1,46
338,75;25;75;75;3;10,4,7
146,100;25;10;1;2;5,2,423
266,9;2;1;9;1;9,0,0
373,100;75;25;9;9;1,3,5
631,9;8;1;10;1;8,0,51
215,75;2;2;10;4;5,1,92
237,100;100;2;2;9;9,2,4
297,25;5;5;1;10;7,1,43
994,100;4;4;2;5;7,1,28
686,25;100;2;3;6;4,2,41
924,75;4;7;4;8;9,1,88
361,100;50;3;10;10;6,2,0
914,2;5;4;4;6;8,0,0
912,25;75;50;25;8;3,4,8
996,5;6;3;2;2;7,0,0
569,100;25;100;25;8;6,4,10
887,75;25;100;5;6;5,3,0
337,75;2;7;5;1;3,1,20
890,3;8;10;6;2;5,0,84
758,25;7;9;2;5;1,1,1
175,25;100;75;2;7;10,3,367
521,75;50;7;4;9;8,2,63
701,75;3;10;10;3;7,1,7
213,50;50;50;2;2;8,3,0
576,75;50;9;10;2;8,2,326
509,25;4;8;1;7;8,1,15
114,25;25;4;6;6;10,2,78
136,50;75;1;5;9;10,2,120
226,50;50;1;3;3;9,2,25
685,1;10;9;10;5;10,0,0
623,25;6;4;1;8;10,1,13
743,50;100;100;50;4;9,4,0
135,50;25;9;8;6;3,2,488
924,5;2;8;3;5;3,0,0
628,25;75;50;3;10;7,3,54
788,75;75;6;5;3;9,2,16
654,50;50;50;8;4;6,3,39
288,9;8;6;2;9;1,0,258
319,25;9;2;4;4;7,1,39
563,25;1;7;5;8;5,1,0
673,2;7;3;9;6;5,0,7
277,4;4;4;6;6;4,0,0
693,50;100;100;7;5;9,3,98
526,1;2;10;10;1;8,0,0
762,25;100;4;9;7;2,2,53
112,25;75;9;7;5;1,2,1155
593,8;2;7;6;3;4,0,3
344,2;2;9;2;9;10,0,22
383,100;25;3;2;10;6,2,60
984,25;25;25;5;10;5,3,0
715,50;1;7;5;8;7,1,18
509,50;75;100;5;9;3,3,57
220,25;75;50;10;3;1,3,90
821,75;75;25;3;2;4,3,14
397,50;50;50;75;7;9,4,1
293,75;25;25;2;10;3,3,12
892,3;3;1;8;5;6,0,0
570,10;8;2;3;2;4,0,5
276,100;100;75;6;10;10,3,9
376,75;25;75;1;6;2,3,89
942,25;25;100;75;6;9,4,4
395,25;9;2;3;6;2,1,6
911,50;50;100;50;4;9,4,0
947,50;10;3;10;3;9,1,7
493,4;1;7;2;1;4,0,0
811,100;2;10;7;7;5,1,1
574,100;8;7;1;6;9,1,64
449,50;75;25;25;3;7,4,3
191,100;8;6;10;1;3,1,79
980,75;75;100;100;4;3,4,0
587,50;75;100;7;6;2,3,39
917,5;3;3;1;8;3,0,0
708,1;8;10;2;5;7,0,18
163,25;50;75;75;4;4,4,10
120,50;25;50;75;4;5,4,675
744,100;75;3;4;3;9,2,28
733,50;25;1;10;3;10,2,12
911,100;100;100;75;8;8,4,3
243,100;25;50;10;3;5,3,128
103,50;1;4;5;4;4,1,20
335,50;100;50;25;2;4,4,0
366,50;7;1;7;3;5,1,183
501,25;3;10;9;5;9,1,18
825,75;2;7;4;7;3,1,151
308,25;50;3;4;3;6,2,66
416,25;8;3;5;6;3,1,28
784,25;75;5;7;3;5,2,18
537,50;5;4;6;6;8,1,0
756,25;25;2;6;4;1,2,93
903,50;25;8;4;1;2,2,27
795,50;75;4;3;7;9,2,64
